ratio,seen_ratio,game,unseen_games,seen_acc,unseen_acc,seen_reg,unseen_reg,seen_avg_diff,unseen_avg_diff,seen_norm_diff,unseen_norm_diff,doom_enum_0,doom_enum_1,doom_enum_2,doom_enum_3,doom_enum_4,dungeon_enum_0,dungeon_enum_1,dungeon_enum_2,dungeon_enum_3,dungeon_enum_4,pokemon_enum_0,pokemon_enum_1,pokemon_enum_2,pokemon_enum_3,pokemon_enum_4,sokoban_enum_0,sokoban_enum_1,sokoban_enum_2,sokoban_enum_3,sokoban_enum_4,zelda_enum_0,zelda_enum_1,zelda_enum_2,zelda_enum_3,zelda_enum_4,run_id,run_name,run_state,cfg_unseen_games,cfg_seen_ratio,cfg_seed
1.0,0.05,all,pksk,1.0,1.0,0.1027921073039372,0.0699796811342239,0.1058205906644755,0.0651360837511216,1.0,1.0,0.0912926784130158,0.0409285892197426,0.1730872821222677,0.0510416836000363,0.1620855836449442,0.1496149786372683,0.0812405799263216,0.004607013210606,0.1029033454234186,0.1427274304368193,0.0699771531482241,0.0423509219271988,0.2470564017349136,0.0263531872190061,0.1716210063847549,0.028963002481976,0.0235200349110454,0.0415187501212925,1.964881352644252e-07,1.8309466948952978e-07,0.0552360092117948,0.0686473404106341,0.1398982691268126,0.1908714340345435,0.1331266425489074,rzl5oxes,clipdec-unseen-game-all_unseen-pksk_sr-0.05_md-ts_exp-def_0,finished,pksk,0.05,0
0.0,0.05,all,dmzd,1.0,1.0,0.0919311758677164,0.1638536658287048,0.0877361708309816,0.17135548253213,0.994282647589088,2.876115008305755,0.1015365954350542,0.0674733075689762,0.1427210504728619,0.1230159057923072,0.2593191212898976,0.1422035329377473,0.0723354349582653,0.0020758907592474,0.0980190533849567,0.1444079376086987,0.1007020099839167,0.0580490664236963,0.2752235221290633,0.0722153262508001,0.2375125462269424,0.037390971989245,0.0307930610587249,0.0446599009401589,0.0001481971487096,0.0003061106645509,0.0957196338952166,0.0979620475518076,0.4066724201285408,0.188103198047333,0.2310315451393047,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.01,0.05,all,dmzd,1.0,1.0,0.0949123505751291,0.1283712059855461,0.0915834079000397,0.1313467267087438,1.0378820094337613,2.204588300278161,0.1275572851990108,0.0435952089251355,0.1572392988052764,0.1348466920837063,0.2251025578862912,0.154956233367991,0.078662509548253,0.0030658658086705,0.1302190373033875,0.1291995442437905,0.1042253421758537,0.0571034020286495,0.2786894200770702,0.0868570393518608,0.223686258921787,0.0316322482115513,0.0300854571800136,0.0637257495551433,0.0008455946607032,0.0007974160658704,0.0584060444125851,0.061709283527575,0.1546377480468329,0.2097025281444295,0.1406706200565955,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.03,0.05,all,dmzd,1.0,1.0,0.0949612540404001,0.1276340199112892,0.0914180941135633,0.1313030582648686,1.0360085674115715,2.203855347559269,0.1045383525391419,0.0492240666074955,0.1736405674498755,0.1404772077472903,0.203646564181592,0.1403103406304743,0.0887890638682642,0.0042600117219191,0.1251946138033625,0.1454444148395427,0.09834784054341,0.0583896764927664,0.2850404906009013,0.0766689238006103,0.209522206737374,0.0327625727331316,0.0426716925810329,0.0620612216371934,0.0005789927216288,0.0012293489918374,0.0565440912269851,0.0728119409398028,0.1510734710769326,0.2223607944744351,0.1387135264051346,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.05,0.05,all,dmzd,0.9996666666666668,1.0,0.0932184762954712,0.113234449237585,0.0902953279582973,0.1155804238560523,1.0232846601005052,1.9399588901767524,0.0948148897538582,0.0459580900187188,0.1699315822955857,0.1276192525008951,0.1864707655499916,0.1400953678794168,0.0796706774111451,0.0079696485219046,0.1198221244762817,0.1334355045405645,0.1165579925870421,0.0554371304431204,0.2746617619877388,0.0704810637136117,0.2194058786833308,0.0370791372415181,0.0331607336674503,0.065671867247924,0.0004727162505635,0.0005083147228469,0.0667500367153038,0.0528865455012572,0.1283014074114023,0.1483703182970404,0.1347013505164705,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.1,0.05,all,dmzd,1.0,1.0,0.0964871589342753,0.1025714275240898,0.0944370093881804,0.1032520476503346,1.0702208545864464,1.733033338047681,0.0918939325406595,0.0413351534528935,0.171390714713872,0.1000156197617807,0.1711481075532533,0.1569368735474733,0.0976409257339139,0.0066035814972654,0.1350914319161104,0.14004726639934,0.11343154815299,0.0592701355953001,0.2759362173482831,0.0630294751967816,0.2253501386439893,0.0319378446082811,0.0320355743918586,0.0779407537243898,0.0003780240303881,0.0009253500363411,0.0503223788680382,0.0476631470416721,0.1304844862178844,0.115874101333469,0.1123928350198229,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.15,0.05,all,dmzd,1.0,1.0,0.0911880692044894,0.0913502976596355,0.0893187017281817,0.0915943284586189,1.0122169042982267,1.537364424310878,0.0780670230311376,0.0361086929098088,0.1525898209916038,0.0796062106063871,0.1745885619767815,0.1379954682209005,0.0899151989391871,0.0053624754407259,0.1210224922967724,0.143096156713558,0.1014580337414101,0.0636643262232764,0.2842914108853586,0.0511840464794683,0.2223963301173398,0.0297728515960074,0.0315198142025338,0.0569141188148156,0.0003437530863092,0.0008440491650617,0.0437508539378064,0.0305418404701508,0.1144774885592507,0.0891601145975894,0.1170526775056723,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.2,0.05,all,dmzd,1.0,1.0,0.0917488181591033,0.0855175508260727,0.0900877923602254,0.0849630965227436,1.020932733386979,1.426062553997209,0.0855225025227776,0.0383868525002865,0.1520378150527149,0.0763678103508689,0.1672819772870531,0.1488654875191883,0.101584889618634,0.0126074365573003,0.1036540366931689,0.1363506614373474,0.1106755279782992,0.0557500652674227,0.284014625261113,0.0449113079659666,0.2170959621545701,0.0350860639198406,0.0296899788643247,0.070865471675558,0.0001118138421458,5.355664850185349e-05,0.0382197855890375,0.0307344274301277,0.0878551611927904,0.0700086378327191,0.10321599546906,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.3,0.05,all,dmzd,0.9996666666666668,0.9995,0.0934528775016466,0.0780905086994171,0.091467174992623,0.0775081704048929,1.036564783461523,1.300935393917341,0.0781137213386871,0.0338398126211572,0.1613442140289407,0.0657786825511155,0.1588368350652524,0.1552029071162589,0.101484568908884,0.0035684164622913,0.1161317429073588,0.1484395747895909,0.1073297715157418,0.0529459354567662,0.3047389794694755,0.0442636092240632,0.217254131197127,0.0286445969665372,0.0312738893319613,0.0600614486244118,0.0001405340703554,0.0005275188485211,0.0341507354841649,0.0289870335475394,0.0782610013094895,0.0578966004251106,0.0778730676774718,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
1.0,0.05,all,dmzd,0.9993333333333332,1.0,0.0893544820944468,0.0613738034367561,0.0882406738604179,0.0595788005824812,1.0,1.0,0.0676239171513804,0.0321189139751677,0.1517372858366882,0.0312746294989532,0.1479768612799612,0.1454121804059441,0.095263082258807,0.0046773897742326,0.1161779478095603,0.1444258483609667,0.0970034705317435,0.0525204909723357,0.3017013289359444,0.0318784749563909,0.2262221653686498,0.0270261316686063,0.0271065703888035,0.0540851398000439,8.199297982931191e-05,2.7893694410678904e-05,0.0158604961431142,0.0130405807870709,0.0576630942523479,0.0330250193863764,0.045467207513752,lu6aycq9,clipdec-unseen-game-all_unseen-dmzd_sr-0.05_md-ts_exp-def_0,finished,dmzd,0.05,0
0.0,1.0,all,dgzd,1.0,0.9735,0.0744770613908767,0.1688622546195984,0.0689081799875262,0.178833108096906,1.005966705102125,4.2960956038175215,0.0653440701878733,0.0316965370736223,0.149053627368225,0.0231479473468149,0.1595384597875728,0.2410575118082673,0.1156504117502954,0.1979227881692828,0.1111952557378407,0.1592019678271503,0.0712992093752865,0.0482445714500664,0.2088320868428549,0.0178321833339989,0.1660384742858799,0.028116942901869,0.0235781090043897,0.0409004196379948,1.0980041219101264e-08,5.023640286804536e-08,0.1584886400734336,0.0922394319584495,0.3197095225840551,0.2762356526133434,0.1166298984469417,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.01,1.0,all,dgzd,1.0,0.988,0.0770168033242225,0.1439186995625496,0.0720441485045465,0.1518937548284512,1.0517476256973584,3.6489333508213817,0.06246144655678,0.0300398275573202,0.1453991581998804,0.0234303101707967,0.169386893585456,0.1850959944784344,0.1234626087355496,0.1263922392299409,0.1353785142167327,0.1991505618849288,0.0674157153759429,0.0448884216405577,0.2504649309691887,0.0220770320749477,0.1728448138365608,0.0270700722127347,0.0241391001334741,0.0410442070185559,4.441520325245408e-09,2.937944818946329e-07,0.0631414993295391,0.0948310754801097,0.1666942403889169,0.2753425465717223,0.1494482679686368,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.03,1.0,all,dgzd,1.0,1.0,0.0740851970513661,0.1073752626478672,0.0708047203074723,0.112279556508833,1.0336536417922957,2.697284156437049,0.0661608596090917,0.031491552578642,0.1591693579121681,0.0227773647569029,0.153950279890796,0.1743036730965571,0.1008855355490604,0.0176848846621457,0.108950825594533,0.137877313587716,0.0584810005491645,0.0449168954865407,0.2401254908363217,0.0222400114002925,0.1685841346069923,0.027838397428796,0.0228994103831861,0.0434357557192589,8.226405883519869e-08,2.111898717189551e-07,0.0524639917664157,0.067178150540904,0.1369444343864041,0.2065856916628382,0.1199210642417561,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.05,1.0,all,dgzd,1.0,1.0,0.0734093579451243,0.1057670102119445,0.0703253808609189,0.1112037885409643,1.0266559308708634,2.671441055645084,0.064753734058252,0.0289910302517261,0.1435110065169021,0.0247155310648645,0.1616311514992478,0.1531587826523614,0.0894940848567802,0.0089722728729834,0.0960315947385861,0.175766547807647,0.0633701695435082,0.0477830715435372,0.2509073317204936,0.0212006381183874,0.1579176175250644,0.0278051265188165,0.0224046094633227,0.039889485222622,8.865146783015071e-08,1.2121557129596284e-07,0.0465653770901624,0.0717215525476556,0.1457000832055129,0.1826127880397167,0.1420148015982368,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.1,1.0,all,dgzd,1.0,1.0,0.0724565555651982,0.0874247458279132,0.0701851916932232,0.0905685051216897,1.024609357660783,2.1757210442642183,0.0662860810342762,0.0312504898360435,0.1489878821046151,0.0335286161070788,0.1496181328441093,0.1205676037873794,0.086300329181361,0.0030140714958403,0.0906503192727721,0.1381719220804159,0.0644068781712755,0.0492463906606038,0.2252713924336207,0.0273370072317666,0.1618572599935332,0.0303391103808944,0.0235387378901093,0.0411096000410978,1.7155062004175785e-07,1.251187046924507e-07,0.0468546618680352,0.0582941855254926,0.128537831499296,0.1225564042795135,0.1107377222267915,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.15,1.0,all,dgzd,1.0,1.0,0.0711218307216962,0.0789885151088237,0.0694559382030294,0.0801390342634033,1.0139632379860604,1.9251745745347544,0.065778016216225,0.028442399932983,0.1490931577718482,0.028019152466389,0.1536454418772828,0.0972637986365835,0.0873823331788255,0.0014738096416526,0.0519741589669138,0.1386632323714192,0.0739870714162712,0.0473858840384725,0.2272007861407591,0.024182907682777,0.1546346759362425,0.0264730046729783,0.0233527932634305,0.0396431729342173,4.3171360909445683e-07,1.769819548984265e-07,0.042903046223145,0.0301570834542967,0.1143615285993791,0.1351589733352426,0.1020523782265749,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.2,1.0,all,dgzd,1.0,1.0,0.0735871349970499,0.0765141087770462,0.0720804875931493,0.0776082963516239,1.052278127493151,1.8643788296477497,0.0704045926945077,0.0308084732040445,0.1602458182562599,0.0297473425391241,0.1621461055430581,0.1259728904387251,0.0839397449945581,0.0001662090182051,0.0453904909349624,0.1540206079642293,0.0647815222763896,0.0477456177695322,0.2323754275327054,0.0215691449254969,0.1700189807632507,0.0268130822761638,0.0239999035195489,0.0405499787585249,1.1316104989143446e-06,1.92228134145601e-07,0.0358541329364174,0.0515947539555399,0.084323721846529,0.0971337778049558,0.0976866336221171,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.3,1.0,all,dgzd,1.0,1.0,0.0739381966988245,0.0648631967902183,0.0724092879434685,0.0653686812447384,1.057078170174686,1.5703473876363734,0.0684734246935005,0.0310359251625994,0.1476855784801421,0.0242694574331588,0.1550281870809754,0.0903363009145603,0.073862683963893,2.9275691474597785e-06,0.0428570983339519,0.1310550942749643,0.0780324856588496,0.0484318152322607,0.250053587775756,0.0237404891864988,0.1668341695070376,0.0286991593805519,0.0224770539669535,0.0413779828299596,3.6244029297470867e-10,2.401343834196323e-09,0.0314262667761265,0.0507324604611647,0.0821459298478622,0.0660689535945393,0.0851990967111739,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
1.0,1.0,all,dgzd,1.0,1.0,0.0689163818558057,0.0437167515307664,0.0684994638868596,0.0416268920873163,1.0,1.0,0.0678545970607687,0.0307450548131415,0.1394023333023585,0.0268153409643558,0.158155542592411,0.0607745081038024,0.0588911007631001,6.584348114858415e-08,0.0322311963055492,0.1014187935936553,0.0659343618065563,0.0450867444781933,0.2247312015182988,0.0247440807638623,0.1523338521139099,0.0274072529496373,0.023722190503499,0.0405594014282365,2.128717605056446e-09,1.8789474927512207e-09,0.0144861032372539,0.0116519229007903,0.0559644275436214,0.0439063972722668,0.0369444053096424,fmyed08c,clipdec-unseen-game-all_unseen-dgzd_md-ts_exp-def_0,finished,dgzd,1.0,0
0.0,0.0,all,dgsk,0.2076666666666666,0.193,0.2419627232948939,0.280878403365612,0.2383475844554699,0.2831597482952751,1.137990032964856,10.8351462459678,0.0765742798922238,0.0350201218686205,0.3745570271480374,0.2197096872966266,0.4181804584490286,0.1962773848825426,0.0966405773104118,0.520520091347578,0.180041108096,0.3131855847658934,0.1158847788080054,0.0645783792781291,0.3585408754922725,0.2173966013041197,0.4309525346696967,0.1007959120982402,0.0723924144129058,0.2181629269447141,0.4716640913770312,0.6619173917174339,0.1247295430563028,0.1087733914977625,0.1746116867836784,0.3412802095089725,0.514424191778572,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.01,0.0,all,dgsk,1.0,1.0,0.2085070396264394,0.1099481927156448,0.2121545942193236,0.1003760046134265,1.01293165702042,3.8409014562277863,0.3780914914828759,0.0840400244961393,0.1386253827592221,0.2427636551336177,0.1828107959112605,0.2143528058161189,0.1108614002248923,0.0347541247199221,0.2196166518301066,0.2427059077317752,0.2847170662968906,0.0783479796291071,0.2844040086147962,0.1874012093917996,0.222623453530861,0.0421238132425256,0.0395863617784413,0.0831825394653579,0.014457747384551,0.0021186939405743,0.0814408359018344,0.1378177012267865,0.3769744779622438,0.3847218129652828,0.1175390179871363,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.03,0.0,all,dgsk,1.0,1.0,0.2036888010899226,0.0842272643446922,0.2109739789115164,0.0718717710615924,1.00729481175463,2.7501830860402148,0.1601669006049633,0.0627407618659608,0.1418486956506967,0.3563558155471839,0.2060809485412932,0.1568903137202286,0.0778469061616606,0.0078364851839113,0.1818544728875086,0.1509124788421171,0.1607620459587419,0.0681666250282761,0.2845236772404018,0.2887198511584132,0.2136656882905281,0.0455551724176149,0.0318512229164641,0.0557492758029872,0.0052259572770535,0.0049954254063777,0.1209138267248579,0.1267429063194676,0.4089066715381455,0.3910227635847264,0.1739925056190892,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.05,0.0,all,dgsk,0.9993333333333332,1.0,0.1881408628225326,0.072131792128086,0.1951655960886155,0.0613048494603081,0.9318177217272504,2.3458383950702326,0.12913393781141,0.0928819103443876,0.1443178754458885,0.2773156200074455,0.2525218302535044,0.1366070509327585,0.0779281971343045,0.0034051815496485,0.1032009445647201,0.1402235039012141,0.1281005230857365,0.0712607728559418,0.2966172367860391,0.1630888977818483,0.215342506346763,0.0414989691328358,0.0479819067758531,0.061387012016426,0.0002846462982277,0.0005310822970932,0.0890595463728441,0.0891148357014907,0.4239697553498177,0.2870451666961129,0.2677135264900031,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.1,0.0,all,dgsk,1.0,1.0,0.2020021669069926,0.061132181584835,0.211070538871373,0.0475089671840141,1.0077558370767508,1.8179370851004104,0.1494760514685401,0.0938638201419343,0.1444813627947019,0.2388398233005433,0.2688517978867969,0.0944544518764932,0.0665597503848851,0.0002188228506139,0.0716519108650707,0.1316892047407765,0.139379464126938,0.0735333208310402,0.2880650587659922,0.2952581316744281,0.2458905802325329,0.0332157835767075,0.0375705749245744,0.039564450171966,2.345878964704406e-05,0.0001412636594068,0.0612676623232156,0.0971012491928903,0.4250287676875493,0.3355331661926782,0.3094878264508143,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.15,0.0,all,dgsk,0.9996666666666668,1.0,0.188208240866661,0.0561985227465629,0.1962857445257587,0.0435296840348001,0.9371658680481888,1.6656692746668154,0.1012125206352384,0.0710861812880698,0.1450103516233289,0.2338718988218353,0.2948394382322157,0.0620130187836452,0.0662144514287046,0.0001504231541042,0.0591231093253239,0.1404436233024748,0.1053945342847957,0.0903153074326488,0.2845188421357744,0.2635205173505442,0.2649928120298151,0.0306694232128761,0.0334361448659369,0.0431085547197212,5.6263973506464115e-05,8.182758170732996e-05,0.0809016247976173,0.0946755889214967,0.4265588089587896,0.268544956631508,0.2188427847427033,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.2,0.0,all,dgsk,1.0,1.0,0.1787249026695887,0.0550440689921379,0.1876963517146184,0.0418861499202144,0.8961558304150031,1.602779218438897,0.1005961628699744,0.1097381685642485,0.1452400066414933,0.1497057686758779,0.2557016625257863,0.0665989157127503,0.0621025276741958,0.0001034905092038,0.0549280696945025,0.1309678032600059,0.1116409658347789,0.0981637571154341,0.2956424092866385,0.2682569427101373,0.2497764853315809,0.0345119622108098,0.0283135923009421,0.0413302405221948,2.0298047126115783e-06,2.8675128261568263e-06,0.066570095139221,0.1040778197740253,0.4158434547025892,0.2493543969945155,0.1951371795529743,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.3,0.0,all,dgsk,0.9933333333333332,1.0,0.1868671871026357,0.0556174023747444,0.1968513147292151,0.0425706191576,0.939866181776753,1.6289705268172523,0.1251293233837242,0.1565394187544254,0.1449151695020069,0.1173153019554571,0.2501761983929051,0.0757494661493681,0.0567724460304664,1.770395591648128e-05,0.0515961166249938,0.1377264038329634,0.1028109791118707,0.1337938734703818,0.2886096223914078,0.2417142496481966,0.2449360679238272,0.0318386839048282,0.0288441185675673,0.0431452970047598,9.013593019820597e-06,6.941912116644744e-06,0.0602992082249771,0.1761823638489371,0.4267743839432203,0.2937609650642587,0.18981259532263,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
1.0,0.0,all,dgsk,0.9883333333333332,1.0,0.198724585254987,0.0414273766875267,0.2094461089738127,0.026133449597014,1.0,1.0,0.1810289850389516,0.1198752696843857,0.1445894652394374,0.2056228298994504,0.2854030783883218,0.0498285757665017,0.0502668493633787,6.82742269336869e-07,0.0339577086833922,0.0380902138831852,0.1198142520823882,0.1331799222251116,0.3065726480420644,0.2883018546193928,0.2594837815548022,0.0268622840578491,0.0238571737579364,0.0384709456736601,4.457987241791002e-09,5.7583979790794557e-08,0.0591227363758874,0.209601827985362,0.4265818133980755,0.1899875014589039,0.2125256686146559,20c80mqg,clipdec-unseen-game-all_unseen-dgsk_sr-0.0_md-ts_exp-def_0,finished,dgsk,0.0,0
0.0,0.0,all,skdm,0.2026666666666666,0.2005,0.2538208556572596,0.2647180258631706,0.2511317892967659,0.2656573490172809,1.5293403544526654,4.996543568984716,0.0766288796784701,0.0362991953783846,0.3759198925844053,0.2192229622776068,0.4195223880780709,0.1963100299906374,0.0965047383249686,0.5218493819236756,0.1802079639222362,0.3145507074222363,0.1159547598504308,0.0660270897008604,0.3590142751733462,0.2170287220209252,0.432156290895868,0.1009637950239954,0.0743015778424152,0.2194546727300847,0.471006564725013,0.6632535618543625,0.1248621719265447,0.1107226895658593,0.1752019483669131,0.3407796786059087,0.5158063917610776,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.01,0.0,all,skdm,0.951,0.9995,0.1930257757107416,0.0930871612429618,0.1976100912910184,0.0840624739292732,1.2034043475925715,1.581066042622196,0.1041745445518581,0.0486649576019733,0.1878908054857719,0.1354371692298106,0.178696827147458,0.2045756536929761,0.1163655749976341,0.3166281407199255,0.4239875586463673,0.2637099867302274,0.1011628785833197,0.0830852880989764,0.3106822514975512,0.1825772589620422,0.266958548438431,0.0366774488139796,0.0458629784272543,0.0792165718321661,0.018771903513975,0.0052315326884854,0.0565513379654838,0.1137533749404706,0.2101034359896884,0.1798361152522827,0.1341739648499002,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.03,0.0,all,skdm,0.9663333333333334,0.9995,0.1874889123837153,0.0819196793437004,0.1917027022769657,0.0736894100774878,1.1674295773974488,1.3859671090860686,0.086155281436664,0.035417544080856,0.1468907569239779,0.1687920514530348,0.176424161727364,0.2037689739198827,0.1184925667464439,0.2227085151323458,0.4859912857334913,0.2951433839000486,0.120855454633485,0.0743685088588693,0.2983838368069242,0.2103661450320015,0.1876053517260174,0.0337798278879474,0.0289591770974834,0.0503070162048617,0.005458204279698,0.0047100796829909,0.0823527782142741,0.0696969484028063,0.2247125730648929,0.1626429208484127,0.1184512911345902,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.05,0.0,all,skdm,0.9753333333333334,0.999,0.1787728615601857,0.0797114509344101,0.1837714648116196,0.0711424147665847,1.1191299911504564,1.338062644602012,0.0875357131439226,0.0334084274921011,0.1663639174456276,0.1075186744440817,0.1771915230396631,0.2122023912211555,0.1187733140191421,0.1447148634438834,0.3005614483563026,0.2173247268453003,0.1013080485869402,0.0658017474379243,0.3241429686960246,0.1890210144806142,0.2391029868533115,0.0290484268923063,0.0381032385718283,0.0707832854060293,0.00072634799733,0.0007445932329574,0.0809137830601155,0.0724711295805479,0.3132799493842849,0.2152895760036836,0.1616640242050629,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.1,0.0,all,skdm,0.9793333333333332,1.0,0.1733834906419118,0.073303453028202,0.1791693639897758,0.0648631440801277,1.0911041545098057,1.2199606998133885,0.0789371301868447,0.0378916124080089,0.1683273174516039,0.0835924487090805,0.1684698996511665,0.2128571606987151,0.1067183829587081,0.3029448710995294,0.1955334670417527,0.1709298516313235,0.1026960022710449,0.0547940562673881,0.2984544482487426,0.098079262483938,0.2198259074351575,0.0333773843339971,0.0302954533291821,0.0473910518062924,0.0001865293167654,0.0001626136083359,0.1129971615319113,0.0699365220571819,0.2864626582173228,0.2250914484210986,0.2302192594828223,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.15,0.0,all,skdm,0.9636666666666668,0.999,0.176142351826032,0.0706245005726814,0.1817501404136496,0.0619545089005122,1.1068205460582534,1.165254430798089,0.0789671387109491,0.0412923978998305,0.1654900971470718,0.0564389353780781,0.1751642188510379,0.2320529759226746,0.1241608501361508,0.3384519442064097,0.1750046041203976,0.1751964838101119,0.103719888857348,0.0566339970982007,0.2926782872597902,0.1138669286738149,0.2278432102763269,0.0317042386209642,0.0283541153723271,0.0418947941614586,0.0001045736897226,0.0001345791736821,0.0771139381290639,0.1020844647758885,0.3702941037664263,0.222559378715232,0.114591050456909,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.2,0.0,all,skdm,0.981,1.0,0.1706667361656824,0.0694620416760444,0.1763360830546513,0.0609094406755241,1.07385006301577,1.145598551003946,0.0805563221651095,0.0342311738653385,0.1698560586091267,0.0559933079153444,0.1697898792253958,0.2127433511155161,0.1151772222201812,0.3149145400412835,0.157446460964361,0.1693777745126416,0.104587341274195,0.0571895366334645,0.3057203265769338,0.0727600241536457,0.1892661689930494,0.0306367340925577,0.0268041115609844,0.0412026566353816,1.4730246996242342e-05,9.432439006786809e-06,0.0810613767469971,0.0881801956578304,0.3597640150272876,0.2556778690377358,0.1611750428646474,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
0.3,0.0,all,skdm,0.958,0.9995,0.1689552330573399,0.0649384250044822,0.1746955111773985,0.0567451522420844,1.0638593215676695,1.067275671292656,0.0743282057896808,0.0331982840248879,0.1570927062666713,0.0425401588232771,0.1644545535380775,0.2384738544029976,0.1419289546647095,0.2577939509323275,0.1401400431214905,0.1861249858109408,0.0990891338729146,0.06553278164675,0.3026447027845683,0.0866993071029748,0.2027515468399713,0.0271861519362475,0.025803018005649,0.0428350401445499,9.727162961055347e-06,3.6767288423789063e-06,0.1336964486727437,0.0651027368871789,0.294115585972345,0.2669746741624216,0.1393639607866438,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
1.0,0.0,all,skdm,0.9726666666666668,1.0,0.1585916933218638,0.0610751913189888,0.164209221685413,0.0531682242633304,1.0,1.0,0.0673183940213035,0.0314828198640904,0.1531187614265125,0.0264606009797222,0.1589049914021145,0.2246056462994855,0.13041915417892,0.1868766498022239,0.1426956365119516,0.1902530864889567,0.0985024123642575,0.0612373139898655,0.3204874627227346,0.0356823109851735,0.2284240000097468,0.0300434401711902,0.0237641740384413,0.0405887740040288,1.1828457985519321e-07,1.6844132081472728e-07,0.1643261312715058,0.0908223199216943,0.2144241607656666,0.2544004327475545,0.1199816072214584,sa9t6shn,clipdec-unseen-game-all_unseen-skdm_sr-0.0_md-ts_exp-def_0,finished,skdm,0.0,0
